year,month,route_id,ridership
2019,7,3,7175
2019,7,4,6729
2019,7,5,2936
2019,7,6,4811
2019,7,7,4446
2019,7,8,1425
2019,7,9,4178
2019,7,T1,8859
2019,7,T4,11650
2019,7,12,2304
2019,7,T3,11665
2019,7,14,5331
2019,7,G1,8870
2019,7,16,6740
2019,7,17,8283
2019,7,18,10569
2019,7,19,1084
2019,7,20,3902
2019,7,21,9638
2019,7,22,3911
2019,7,23,12678
2019,7,24,1825
2019,7,25,3586
2019,7,26,7421
2019,7,27,3354
2019,7,28,1102
2019,7,29,3361
2019,7,30,1141
2019,7,31,4035
2019,7,32,3927
2019,7,33,10359
2019,7,T2,11522
2019,7,35,130
2019,7,T5,11854
2019,7,37,3102
2019,7,38,2659
2019,7,39,1852
2019,7,40,6234
2019,7,42,8866
2019,7,43,2361
2019,7,44,3369
2019,7,45,4798
2019,7,46,4565
2019,7,47,14015
2019,7,48,6967
2019,7,49,2561
2019,7,50,1813
2019,7,52,11401
2019,7,53,2196
2019,7,54,5646
2019,7,55,4429
2019,7,56,9082
2019,7,57,8325
2019,7,58,6142
2019,7,59,3668
2019,7,60,8610
2019,7,61,3518
2019,7,62,204
2019,7,64,4251
2019,7,65,6878
2019,7,66,8609
2019,7,67,2624
2019,7,68,1814
2019,7,70,4866
2019,7,73,1531
2019,7,75,3320
2019,7,77,604
2019,7,78,111
2019,7,79,3931
2019,7,80,257
2019,7,84,2331
2019,7,88,1128
2019,7,89,1554
2019,7,90,437
2019,7,92,309
2019,7,93,1215
2019,7,94,366
2019,7,95,528
2019,7,96,1204
2019,7,97,653
2019,7,98,910
2019,7,99,1273
2019,7,D1,3553
2019,7,D2,3600
2019,7,103,1149
2019,7,104,3137
2019,7,105,1161
2019,7,106,1230
2019,7,107,958
2019,7,108,5152
2019,7,109,4516
2019,7,110,1767
2019,7,111,1352
2019,7,112,861
2019,7,113,6649
2019,7,114,1789
2019,7,115,995
2019,7,117,1849
2019,7,118,419
2019,7,119,721
2019,7,120,233
2019,7,123,978
2019,7,124,1870
2019,7,125,2399
2019,7,126,573
2019,7,127,356
2019,7,128,342
2019,7,129,935
2019,7,130,562
2019,7,131,620
2019,7,132,382
2019,7,133,92
2019,7,139,379
2019,7,150,33
2019,7,201,154
2019,7,204,201
2019,7,205,68
2019,7,206,140
2019,7,310,446
2019,7,311,203
2019,7,47M,817
2019,7,BLVDDIR,3047
2019,7,B1 OWL,1795
2019,7,63,11999
2019,7,71,4012
2019,7,41,2187
2019,7,K,6904
2019,7,51,5691
2019,7,LUCYGO,1770
2019,7,LUCYGR,1160
2019,7,L1 OWL,1686
2019,7,82,7413
2019,7,81,4341
2019,8,1,2282
2019,8,2,4062
2019,8,3,7309
2019,8,4,6082
2019,8,5,2944
2019,8,6,4862
2019,8,7,4459
2019,8,8,1466
2019,8,9,4258
2019,8,T1,8859
2019,8,T4,12104
2019,8,12,2466
2019,8,T3,13129
2019,8,14,5352
2019,8,G1,8870
2019,8,16,6637
2019,8,17,8838
2019,8,18,10737
2019,8,19,1104
2019,8,20,4014
2019,8,21,9415
2019,8,22,3958
2019,8,23,12757
2019,8,24,1841
2019,8,25,3618
2019,8,26,7864
2019,8,27,3513
2019,8,28,1162
2019,8,29,3194
2019,8,30,1152
2019,8,31,4194
2019,8,32,4023
2019,8,33,10191
2019,8,T2,11504
2019,8,35,136
2019,8,T5,14255
2019,8,37,3407
2019,8,38,2721
2019,8,39,1718
2019,8,40,6202
2019,8,42,9316
2019,8,43,2320
2019,8,44,3393
2019,8,45,4774
2019,8,46,4603
2019,8,47,14685
2019,8,48,6912
2019,8,49,2631
2019,8,50,1894
2019,8,52,11366
2019,8,53,2088
2019,8,54,5789
2019,8,55,4520
2019,8,56,8428
2019,8,57,8044
2019,8,58,6513
2021,6,127,145
2021,6,128,219
2021,6,129,522
2021,6,130,337
2021,6,131,344
2021,6,132,212
2021,6,133,40
2021,6,139,229
2021,6,150,26
2021,6,201,35
2021,6,204,104
2021,6,206,53
2021,6,310,230
2021,6,311,104
2021,6,47M,577
2021,6,BLVDDIR,1650
2021,6,B1 OWL,981
2021,6,63,6935
2021,6,71,2199
2021,6,41,1202
2021,6,K,4057
2021,6,51,2712
2021,6,LUCYGO,502
2021,6,LUCYGR,340
2021,6,L1 OWL,1101
2021,6,82,4127
2021,6,81,2309
2021,7,1,1365
2021,7,2,2218
2021,7,3,4099
2021,7,4,3173
2021,7,5,1395
2021,7,6,2791
2021,7,7,2707
2021,7,8,693
2021,7,9,2013
2021,7,T1,3278
2021,7,T4,4311
2021,7,12,1436
2021,7,T3,4316
2021,7,14,3092
2021,7,G1,5233
2021,7,16,3647
2021,7,17,4804
2021,7,18,6130
2021,7,19,581
2021,7,20,2133
2021,7,21,5782
2021,7,22,2181
2021,7,23,8591
2021,7,24,1013
2021,7,25,2198
2021,7,26,4738
2021,7,27,1726
2021,7,28,572
2021,7,29,1866
2021,7,30,646
2021,7,31,2449
2021,7,32,2057
2021,7,33,6008
2021,7,T2,4263
2021,7,35,72
2021,7,T5,4386
2021,7,37,1704
2021,7,38,1481
2021,7,39,878
2021,7,40,4256
2021,7,42,5708
2021,7,43,1119
2021,7,44,1749
2021,7,45,3264
2021,7,46,2488
2021,7,47,9909
2021,7,48,4041
2021,7,49,1596
2021,7,50,1110
2021,7,52,6690
2021,7,53,1175
2021,7,54,3275
2021,7,55,2569
2021,7,56,5267
2021,7,57,4454
2021,7,58,3548
2021,7,59,2017
2021,7,60,4994
2021,7,61,2180
2021,7,62,66
2021,7,64,2873
2021,7,65,3862
2021,7,66,4735
2021,7,67,1333
2021,7,68,1291
2021,7,70,2820
2021,7,73,883
2021,7,75,1826
2021,7,77,386
2021,7,78,64
2021,7,79,2430
2021,7,80,88
2021,7,84,1308
2021,7,88,570
2021,7,89,830
2021,7,90,229
2021,7,92,135
2021,7,93,648
2021,7,94,165
2021,7,95,243
2021,7,96,695
2021,7,97,386
2021,7,98,413
2021,7,99,696
2021,7,D1,1315
2021,7,D2,1332
2021,7,103,466
2021,7,104,1738
2021,7,105,693
2021,7,106,599
2021,7,107,523
2021,7,108,3061
2021,7,109,2627
2021,7,110,1157
2021,7,111,696
2021,7,112,276
2021,7,113,3920
2021,7,114,1013
2021,7,115,497
2021,7,117,1074
2021,7,118,173
2021,7,119,409
2021,7,120,136
2021,7,123,508
2021,7,124,905
2021,7,125,997
2021,7,126,289
2021,7,127,175
2021,7,128,214
2021,7,129,506
2021,7,130,317
2021,7,131,351
2021,7,132,211
2021,7,133,40
2021,7,139,231
2021,7,150,35
2021,7,201,39
2021,7,204,106
2021,7,206,47
2021,7,310,205
2021,7,311,100
2021,7,47M,590
2021,7,BLVDDIR,1767
2021,7,B1 OWL,1041
2021,7,63,7258
2021,7,71,2283
2021,7,41,1244
2021,7,K,4196
2021,7,51,2963
2021,7,LUCYGO,540
2021,7,LUCYGR,364
2021,7,L1 OWL,978
2021,7,82,4296
2021,7,81,2453
2021,8,1,1430
2021,8,2,2490
2021,8,3,4262
2021,8,4,3389
2021,8,5,1381
2021,8,6,2868
2021,8,7,2769
2021,8,8,698
2021,8,9,2143
2021,8,T1,3455
2021,8,T4,4720
2021,8,12,1381
2021,8,T3,5120
2021,8,14,3158
2021,8,G1,4790
2021,8,16,3970
2021,8,17,5214
2021,8,18,6335
2021,8,19,565
2021,8,20,2164
2021,8,21,6087
2021,8,22,2345
2021,8,23,8801
2021,8,24,995
2021,8,25,2208
2021,8,26,4772
2021,8,27,1778
2021,8,28,593
2021,8,29,1896
2021,8,30,670
2021,8,31,2512
2021,8,32,2096
2021,8,33,6013
2021,8,T2,4487
2021,8,35,67
2021,8,T5,5560
2021,8,37,1692
2021,8,38,1526
2021,8,39,913
2021,8,40,4264
2021,8,42,5713
2021,8,43,1178
2021,8,44,1820
2021,8,45,3179
2021,8,46,2571
2021,8,47,10022
2021,8,48,4078
2021,8,49,1731
2021,8,50,1121
2021,8,52,6812
2021,8,53,1249
2021,8,54,3415
2021,8,55,2667
2021,8,56,4973
2021,8,57,4669
2021,8,58,3512
2021,8,59,2058
2021,8,60,5044
2021,8,61,2163
2021,8,62,56
2021,8,64,2820
2021,8,65,4045
2021,8,66,4773
2021,8,67,1300
2021,8,68,1340
2021,8,70,2869
2021,8,73,935
2021,8,75,1438
2021,8,77,382
2021,8,78,67
2021,8,79,2505
2021,8,80,81
2021,8,84,1302
2021,8,88,555
2021,8,89,864
2021,8,90,241
2021,8,92,99
2021,8,93,724
2021,8,94,172
2021,8,95,261
2021,8,96,653
2021,8,97,349
2021,8,98,473
2021,8,99,757
2021,8,D1,1386
2021,8,D2,1404
2021,8,103,494
2021,8,104,1797
2021,8,105,707
2021,8,106,661
2021,8,107,555
2021,8,108,3016
2021,8,109,2755
2021,8,110,1195
2021,8,111,737
2021,8,112,255
2021,8,113,4022
2021,8,114,1043
2021,8,115,508
2021,8,117,1121
2021,8,118,185
2021,8,119,401
2021,8,120,135
2021,8,123,547
2021,8,124,941
2021,8,125,1012
2021,8,126,295
2021,8,127,187
2021,8,128,234
2021,8,129,521
2021,8,130,322
2021,8,131,367
2021,8,132,232
2021,8,133,38
2021,8,135,368
2021,8,139,241
2021,8,150,31
2021,8,201,31
2021,8,204,108
2021,8,206,56
2021,8,310,218
2021,8,311,106
2021,8,47M,674
2021,8,BLVDDIR,1840
2021,8,B1 OWL,1048
2021,8,63,7433
2021,8,71,2304
2021,8,41,1217
2021,8,K,4156
2021,8,51,2913
2021,8,LUCYGO,563
2021,8,LUCYGR,387
2021,8,L1 OWL,1267
2021,8,82,4359
2021,8,81,2361
2021,9,2,3273
2021,9,3,5320
2021,9,4,4037
2021,9,5,1812
2021,9,6,3589
2021,9,7,2921
2021,9,8,1112
2021,9,9,2760
2021,9,T1,4794
2021,9,T4,5995
2021,9,12,1521
2021,9,T3,6169
2021,9,14,3597
2021,9,G1,5301
2021,9,16,4700
2021,9,17,5609
2021,9,18,8050
2021,9,19,755
2021,9,20,2611
2021,9,21,6827
2021,9,22,2592
2021,9,23,10138
2021,9,24,1248
2021,9,25,2770
2021,9,26,6436
2021,9,27,2340
2021,9,28,1029
2021,9,29,2660
2021,9,30,786
2021,9,31,2965
2021,9,32,3008
2021,9,33,6848
2021,9,T2,5547
2021,9,35,85
2021,9,T5,6167
2021,9,37,2051
2021,9,38,1623
2021,9,39,1327
2021,9,40,5108
2021,9,42,6187
2021,9,43,1652
2021,9,44,1916
2021,9,45,4045
2021,9,46,3321
2021,9,47,12022
2021,9,48,4395
2021,9,49,1968
2021,9,50,1226
2021,9,52,8478
2021,9,53,1727
2021,9,54,4539
2021,9,55,2845
2021,9,56,6994
2021,9,57,5909
2021,9,58,4862
2021,9,59,2798
2021,9,60,6210
2021,9,61,2421
2021,9,62,66
2021,9,64,3879
2021,9,65,4933
2021,9,66,6178
2021,9,67,2690
2021,9,68,1409
2021,9,70,4845
2021,9,73,1433
2021,9,75,1859
2021,9,77,529
2021,9,78,48
2021,9,79,3394
2021,9,80,138
2021,9,84,2205
2021,9,88,1066
2021,9,89,1038
2021,9,90,256
2021,9,92,122
2021,9,93,680
2021,9,94,206
2021,9,95,238
2021,9,96,729
2021,9,97,410
2021,9,98,500
2021,9,99,697
2021,9,D1,1923
2021,9,D2,1948
2021,9,103,618
2021,9,104,1871
2021,9,105,778
2021,9,106,736
2021,9,107,579
2021,9,108,3363
2021,9,109,2807
2021,9,110,1312
2021,9,111,788
2021,9,112,503
2021,9,113,4273
2021,9,114,1143
2021,9,115,620
2021,9,117,1224
2021,9,118,205
2021,9,119,417
2021,9,120,234
2021,9,123,492
2021,9,124,884
2021,9,125,926
2021,9,126,338
2021,9,127,154
2021,9,128,234
2021,9,129,536
2021,9,130,335
2021,9,131,372
2021,9,132,234
2021,9,133,42
2021,9,135,432
2021,9,139,262
2021,9,150,27
2021,9,201,34
2021,9,204,119
2021,9,206,61
2021,9,310,216
2021,9,311,110
2021,9,47M,739
2021,9,BLVDDIR,1973
2021,9,B1 OWL,1079
2021,9,63,9852
2021,9,71,2946
2021,9,41,1720
2021,9,K,5295
2021,9,51,3969
2021,9,LUCYGO,691
2021,9,LUCYGR,426
2021,9,L1 OWL,1192
2021,9,82,5783
2021,9,81,3200
2021,10,1,1945
2021,10,2,3462
2021,10,3,5489
2021,10,4,4064
2021,10,5,1938
2021,10,6,3596
2021,10,7,3144
2021,10,8,1156
2021,10,9,2988
2021,10,T1,4690
2021,10,T4,5467
2021,10,12,1476
2021,10,T3,5950
2021,10,14,3661
2021,10,G1,5596
2021,10,16,4545
2021,10,17,5532
2021,10,18,8513
2021,10,19,861
2021,10,20,2846
2021,10,21,6793
2021,10,22,2812
2021,10,23,10698
2021,10,24,1351
2021,10,25,2966
2021,10,26,6678
2021,10,27,2583
2021,10,28,1159
2021,10,29,2622
2021,10,30,822
2021,10,31,3060
2021,10,32,3312
2021,10,33,7063
2021,10,T2,5418
2021,10,35,81
2021,10,T5,6129
2021,10,37,2079
2021,10,38,1700
2021,10,39,1295
2021,10,40,5258
2021,10,42,6436
2021,10,43,1680
2021,10,44,2099
2021,10,45,4165
2021,10,46,3573
2021,10,47,12407
2021,10,48,4562
2021,10,49,2093
2021,10,50,1280
2021,10,52,9026
2021,10,53,1711
2021,10,54,4187
2021,10,55,2873
2021,10,56,6965
2021,10,57,6161
2021,10,58,5149
2021,10,59,3091
2021,10,60,6316
2021,10,61,2499
2021,10,62,75
2021,10,64,4130
2021,10,65,5336
2021,10,66,6531
2021,10,67,3100
2021,10,68,1445
2021,10,70,5032
2021,10,73,1599
2021,10,75,1858
2021,10,77,576
2021,10,78,47
2021,10,79,3609
2021,10,80,138
2021,10,84,2252
2021,10,88,1193
2021,10,89,1085
2021,10,90,241
2021,10,92,115
2021,10,93,719
2021,10,94,192
2021,10,95,245
2021,10,96,705
2021,10,97,425
2021,10,98,509
2021,10,99,744
2021,10,D1,1881
2021,10,D2,1906
2021,10,103,595
2021,10,104,1930
2021,10,105,794
2021,10,106,739
2021,10,107,595
2021,10,108,3161
2021,10,109,2776
2021,10,110,1382
2021,10,111,855
2021,10,112,483
2021,10,113,4198
2021,10,114,1198
2021,10,115,653
2021,10,117,1282
2021,10,118,227
2021,10,119,435
2021,10,120,238
2021,10,123,501
2021,10,124,995
2021,10,125,989
2021,10,126,338
2021,10,127,164
2021,10,128,238
2021,10,129,529
2021,10,130,376
2021,10,131,400
2021,10,132,238
2021,10,133,46
2021,10,135,455
2021,10,139,264
2021,10,150,28
2021,10,201,35
2021,10,204,113
2021,10,206,63
2021,10,310,218
2021,10,311,106
2021,10,47M,725
2021,10,BLVDDIR,2050
2021,10,B1 OWL,1085
2021,10,63,10598
2021,10,71,3036
2021,10,41,1816
2021,10,K,5726
2021,10,51,4119
2021,10,LUCYGO,663
2021,10,LUCYGR,409
2021,10,L1 OWL,1199
2021,10,82,6202
2021,10,81,3472
2021,11,1,1926
2021,11,2,3278
2021,11,3,5438
2021,11,4,3799
2021,11,5,1828
2021,11,6,3360
2021,11,7,3269
2021,11,8,1169
2021,11,9,2834
2021,11,T1,4690
2021,11,T4,5607
2021,11,12,1480
2021,11,T3,5696
2021,11,14,3465
2021,11,G1,4418
2021,11,16,4255
2021,11,17,5267
2021,11,18,8115
2021,11,19,840
2021,11,20,2877
2021,11,21,6559
2021,11,22,2691
2021,11,23,10079
2021,11,24,1305
2021,11,25,2898
2021,11,26,6523
2021,11,27,2526
2021,11,28,1116
2021,11,29,2800
2021,11,30,813
2021,11,31,2961
2021,11,32,3100
2021,11,33,6480
2021,11,T2,5507
2021,11,35,78
2021,11,T5,6177
2021,11,37,2161
2021,11,38,1604
2021,11,39,1353
2021,11,40,5181
2021,11,42,6578
2021,11,43,1564
2021,11,44,2045
2021,11,45,4069
2021,11,46,3470
2021,11,47,11744
2021,11,48,4356
2021,11,49,2087
2021,11,50,1208
2021,11,52,8627
2021,11,53,1752
2021,11,54,3998
2021,11,55,2800
2021,11,56,6040
2021,11,57,5786
2021,11,58,5057
2021,11,59,2780
2021,11,60,6041
2021,11,61,2354
2021,11,62,74
2021,11,64,3928
2021,11,65,5037
2021,11,66,6375
2021,11,67,2858
2021,11,68,1600
2021,11,70,5007
2021,11,73,1468
2021,11,75,1984
2021,11,77,570
2021,11,78,43
2021,11,79,3578
2021,11,80,126
2021,11,84,2315
2021,11,88,1174
2021,11,89,1021
2021,11,90,241
2021,11,92,112
2021,11,93,696
2021,11,94,214
2021,11,95,247
2021,11,96,698
2021,11,97,437
2021,11,98,500
2021,11,99,731
2021,11,D1,1881
2021,11,D2,1906
2021,11,103,596
2021,11,104,1906
2021,11,105,775
2021,11,106,750
2021,11,107,608
2021,11,108,3194
2021,11,109,2816
2021,11,110,1391
2021,11,111,847
2021,11,112,531
2021,11,113,4153
2021,11,114,1178
2021,11,115,647
2021,11,117,1253
2021,11,118,190
2021,11,119,427
2021,11,120,243
2021,11,123,538
2021,11,124,1043
2021,11,125,1031
2021,11,126,350
2021,11,127,160
2021,11,128,222
2021,11,129,534
2021,11,130,340
2021,11,131,401
2021,11,132,249
2021,11,133,37
2021,11,135,442
2021,11,139,264
2021,11,150,21
2021,11,201,26
2021,11,204,109
2021,11,206,57
2021,11,310,250
2021,11,311,111
2021,11,47M,727
2021,11,BLVDDIR,1847
2021,11,B1 OWL,1045
2021,11,63,10064
2021,11,71,3019
2021,11,41,1798
2021,11,K,5638
2021,11,51,4100
2021,11,LUCYGO,661
2021,11,LUCYGR,405
2021,11,L1 OWL,1064
2021,11,82,5996
2021,11,81,3302
2021,12,1,1757
2021,12,2,2907
2021,12,3,4787
2021,12,4,3570
2021,12,5,1653
2021,12,6,2926
2021,12,7,3135
2021,12,8,1049
2021,12,9,2622
2021,12,T1,4586
2021,12,T4,5264
2021,12,12,1400
2021,12,T3,5447
2021,12,14,3477
2021,12,G1,4319
2021,12,16,3942
2021,12,17,5246
2021,12,18,8067
2021,12,19,722
2021,12,20,2595
2021,12,21,6160
2021,12,22,2516
2021,12,23,9288
2021,12,24,1228
2021,12,25,2644
2021,12,26,6033
2021,12,27,2339
2021,12,28,1001
2021,12,29,2286
2021,12,30,683
2021,12,31,2728
2021,12,32,2623
2021,12,33,6324
2021,12,T2,5173
2021,12,35,82
2021,12,T5,5677
2021,12,37,2024
2021,12,38,1580
2021,12,39,1113
2021,12,40,4416
2021,12,42,5808
2021,12,43,1425
2021,12,44,1831
2021,12,45,3836
2021,12,46,3093
2021,12,47,11751
2021,12,48,4284
2021,12,49,1857
2021,12,50,1138
2021,12,52,7890
2021,12,53,1587
2021,12,54,3754
2021,12,55,2689
2021,12,56,6439
2021,12,57,5273
2021,12,58,4695
2021,12,59,2392
2021,12,60,5847
2021,12,61,2226
2021,12,62,62
2021,12,64,3558
2021,12,65,4495
2021,12,66,5402
2021,12,67,2578
2021,12,68,1586
2021,12,70,4545
2021,12,73,1244
2021,12,75,1883
2021,12,77,485
2021,12,78,39
2021,12,79,3120
2021,12,80,107
2021,12,84,2071
2021,12,88,937
2021,12,89,989
2021,12,90,237
2021,12,92,123
2021,12,93,715
2021,12,94,220
2021,12,95,281
2021,12,96,752
2021,12,97,421
2021,12,98,469
2021,12,99,770
2021,12,D1,1839
2021,12,D2,1863
2021,12,103,459
2021,12,104,1715
2021,12,105,763
2021,12,106,679
2021,12,107,557
2021,12,108,3167
2021,12,109,2802
2021,12,110,1319
2021,12,111,755
2021,12,112,430
2021,12,113,3959
2021,12,114,1108
2021,12,115,587
2021,12,117,1157
2021,12,118,174
2021,12,119,400
2021,12,120,224
2021,12,123,586
2021,12,124,1251
2021,12,125,1091
2021,12,126,310
2021,12,127,180
2021,12,128,253
2021,12,129,564
2021,12,130,333
2021,12,131,375
2021,12,132,241
2021,12,133,44
2021,12,135,431
2021,12,139,259
2021,12,150,24
2021,12,201,27
2021,12,204,101
2021,12,206,51
2021,12,310,252
2021,12,311,95
2021,12,47M,679
2021,12,BLVDDIR,1769
2021,12,B1 OWL,1097
2021,12,63,9369
2021,12,71,2640
2021,12,41,1500
2021,12,K,5076
2021,12,51,3469
2021,12,LUCYGO,559
2021,12,LUCYGR,331
2021,12,L1 OWL,1111
2021,12,82,5514
2021,12,81,2928
2021,9,1,1773
2022,1,1,1557
2022,1,2,2400
2022,1,3,4497
2022,1,4,2961
2022,1,5,1496
2022,1,6,2970
2022,1,7,2559
2022,1,8,951
2022,1,9,2392
2022,1,T1,3856
2022,1,T4,5136
2022,1,12,1216
2022,1,T3,4599
2022,1,14,4661
2022,1,G1,3772
2022,1,16,3368
2022,1,17,4950
2022,1,18,8164
2022,1,19,650
2022,1,20,2302
2022,1,21,5157
2022,1,22,2212
2022,1,23,7926
2022,1,24,986
2022,1,25,2212
2022,1,26,5298
2022,1,27,2110
2022,1,28,834
2022,1,29,2178
2022,1,30,632
2022,1,31,2329
2022,1,32,2314
2022,1,33,6067
2022,1,T2,4527
2022,1,35,76
2022,1,T5,5628
2022,1,37,1807
2022,1,38,1334
2022,1,39,961
2022,1,40,4304
2022,1,42,5536
2022,1,43,1209
2022,1,44,1618
2022,1,45,3341
2022,1,46,2707
2022,1,47,9931
2022,1,48,3833
2022,1,49,1721
2022,1,50,1033
2022,1,52,6915
2022,1,53,1297
2022,1,54,3328
2022,1,55,2528
2022,1,56,5397
2022,1,57,4524
2022,1,58,4091
2022,1,59,2017
2022,1,60,6251
2022,1,61,1951
2022,1,62,62
2022,1,64,3154
2022,1,65,4292
2022,1,66,4370
2022,1,67,2344
2022,1,68,1371
2022,1,70,3687
2022,1,73,1076
2022,1,75,1366
2022,1,77,403
2022,1,78,25
2022,1,79,2969
2022,1,80,77
2022,1,84,1747
2022,1,88,913
2022,1,89,843
2022,1,90,212
2022,1,92,85
2022,1,93,593
2022,1,94,174
2022,1,95,222
2022,1,96,620
2022,1,97,360
2022,1,98,433
2022,1,99,628
2022,1,D1,1547
2022,1,D2,1567
2022,1,103,491
2022,1,104,1511
2022,1,105,661
2022,1,106,633
2022,1,107,481
2022,1,108,2686
2022,1,109,2384
2022,1,110,1075
2022,1,111,723
2022,1,112,442
2022,1,113,3303
2022,1,114,940
2022,1,115,555
2022,1,117,1012
2022,1,118,173
2022,1,119,382
2022,1,120,217
2022,1,123,435
2022,1,124,893
2022,1,125,910
2022,1,126,272
2022,1,127,144
2022,1,128,186
2022,1,129,439
2022,1,130,270
2022,1,131,310
2022,1,132,203
2022,1,133,25
2022,1,135,368
2022,1,139,216
2022,1,150,22
2022,1,201,31
2022,1,204,94
2022,1,206,51
2022,1,310,213
2022,1,311,90
2022,1,47M,514
2022,1,BLVDDIR,1366
2022,1,B1 OWL,769
2022,1,63,8093
2022,1,71,2523
2022,1,41,1313
2022,1,K,4395
2022,1,51,3386
2022,1,LUCYGO,632
2022,1,LUCYGR,343
2022,1,L1 OWL,954
2022,1,82,4936
2022,1,81,2554
2022,2,1,1919
2022,2,2,3002
2022,2,3,5368
2022,2,4,3595
2022,2,5,1793
2022,2,6,3491
2022,2,7,3087
2022,2,8,1196
2022,2,9,2740
2022,2,T1,5107
2022,2,T4,6802
2022,2,12,1478
2022,2,T3,6090
2022,2,14,5061
2022,2,G1,4995
2022,2,16,3996
2022,2,17,5723
2022,2,18,10566
2022,2,19,775
2022,2,20,2668
2022,2,21,6526
2022,2,22,2625
2022,2,23,9838
2022,2,24,1307
2022,2,25,2743
2022,2,26,6467
2022,2,27,2511
2022,2,28,1119
2022,2,29,2734
2020,11,47,7323
2020,11,48,3189
2020,11,49,1240
2020,11,50,809
2020,11,52,5852
2020,11,53,1189
2020,11,54,2927
2020,11,55,2050
2020,11,56,4422
2020,11,57,4363
2020,11,58,3344
2020,11,59,1884
2020,11,60,4423
2020,11,61,1842
2020,11,62,102
2020,11,64,2456
2020,11,65,3249
2020,11,66,4322
2020,11,67,2002
2020,11,68,1013
2020,11,70,3426
2020,11,73,981
2020,11,75,1345
2020,11,77,349
2020,11,78,32
2020,11,79,2300
2020,11,80,92
2020,11,84,1525
2020,11,88,931
2020,11,89,707
2020,11,90,167
2020,11,92,130
2020,11,93,509
2020,11,94,202
2020,11,95,238
2020,11,96,556
2020,11,97,281
2020,11,98,397
2020,11,99,515
2020,11,D1,1129
2020,11,D2,1143
2020,11,103,538
2020,11,104,1220
2020,11,105,497
2020,11,106,501
2020,11,107,397
2020,11,108,2182
2020,11,109,1750
2020,11,110,806
2020,11,111,590
2020,11,112,451
2020,11,113,2752
2020,11,114,767
2020,11,115,497
2020,11,117,825
2020,11,118,202
2020,11,119,300
2020,11,120,151
2020,11,123,408
2020,11,124,793
2020,11,125,928
2020,11,126,227
2020,11,127,128
2020,11,128,147
2020,11,129,366
2020,11,130,246
2020,11,131,301
2020,11,132,155
2020,11,133,35
2020,11,139,174
2020,11,150,12
2020,11,201,43
2020,11,204,85
2020,11,206,63
2020,11,310,187
2020,11,311,97
2020,11,47M,338
2020,11,BLVDDIR,1352
2020,11,B1 OWL,765
2020,11,63,6849
2020,11,71,2043
2020,11,41,1175
2020,11,K,3738
2020,11,51,3136
2020,11,LUCYGO,663
2020,11,LUCYGR,447
2020,11,L1 OWL,779
2020,11,82,4150
2020,11,81,2327
2020,12,1,1157
2020,12,2,2320
2020,12,3,3571
2020,12,4,3164
2020,12,5,1556
2020,12,6,2427
2020,12,7,2248
2020,12,8,1228
2020,12,9,1973
2020,12,T1,3127
2020,12,T4,3589
2020,12,12,1163
2020,12,T3,3714
2020,12,14,2684
2020,12,G1,4319
2020,12,16,2913
2020,12,17,4050
2020,12,18,6227
2020,12,19,568
2020,12,20,2045
2020,12,21,4359
2020,12,22,1921
2020,12,23,7081
2020,12,24,956
2020,12,25,1857
2020,12,26,4963
2020,12,27,1730
2020,12,28,829
2020,12,29,1925
2020,12,30,542
2020,12,31,1968
2020,12,32,1985
2020,12,33,4881
2020,12,T2,3527
2020,12,35,59
2020,12,T5,3871
2020,12,37,1547
2020,12,38,1120
2020,12,39,1073
2020,12,40,3131
2020,12,42,4008
2020,12,43,1415
2020,12,44,1416
2020,12,45,2773
2020,12,46,2423
2020,12,47,7673
2020,12,48,3307
2020,12,49,1319
2020,12,50,881
2020,12,52,6332
2020,12,53,1260
2020,12,54,2898
2020,12,55,2076
2020,12,56,4971
2020,12,57,4422
2020,12,58,3604
2020,12,59,1837
2020,12,60,4513
2020,12,61,1950
2020,12,62,99
2020,12,64,2601
2020,12,65,3399
2020,12,66,4148
2020,12,67,2154
2020,12,68,1017
2020,12,70,3580
2020,12,73,1074
2020,12,75,1446
2020,12,77,345
2020,12,78,30
2020,12,79,2402
2020,12,80,82
2020,12,84,1504
2020,12,88,997
2020,12,89,764
2020,12,90,176
2020,12,92,117
2020,12,93,530
2020,12,94,185
2020,12,95,226
2020,12,96,545
2020,12,97,263
2020,12,98,434
2020,12,99,551
2020,12,D1,1254
2020,12,D2,1271
2020,12,103,506
2020,12,104,1288
2020,12,105,477
2020,12,106,495
2020,12,107,431
2020,12,108,2171
2020,12,109,1896
2020,12,110,900
2020,12,111,632
2020,12,112,413
2020,12,113,2832
2020,12,114,803
2020,12,115,460
2020,12,117,825
2020,12,118,170
2020,12,119,305
2020,12,120,162
2020,12,123,452
2020,12,124,802
2020,12,125,938
2020,12,126,250
2020,12,127,129
2020,12,128,159
2020,12,129,375
2020,12,130,222
2020,12,131,309
2020,12,132,145
2020,12,133,27
2020,12,139,164
2020,12,150,13
2020,12,201,63
2020,12,204,81
2020,12,206,59
2020,12,310,170
2020,12,311,95
2020,12,47M,441
2020,12,BLVDDIR,1366
2020,12,B1 OWL,847
2020,12,63,7641
2020,12,71,2134
2020,12,41,1217
2020,12,K,3783
2020,12,51,3059
2020,12,LUCYGO,675
2020,12,LUCYGR,425
2020,12,L1 OWL,858
2020,12,82,4292
2020,12,81,2469
