city,date,route_id,mode,level,ridership
Philadelphia,2023-08-01,97,,ROUTE,520
Philadelphia,2023-08-01,98,,ROUTE,574
Philadelphia,2023-08-01,99,,ROUTE,961
Philadelphia,2023-08-01,D1,,ROUTE,1923
Philadelphia,2023-08-01,D2,,ROUTE,2074
Philadelphia,2023-08-01,103,,ROUTE,573
Philadelphia,2023-08-01,104,,ROUTE,2227
Philadelphia,2023-08-01,105,,ROUTE,815
Philadelphia,2023-08-01,106,,ROUTE,860
Philadelphia,2023-08-01,107,,ROUTE,667
Philadelphia,2023-08-01,108,,ROUTE,3847
Philadelphia,2023-08-01,109,,ROUTE,3203
Philadelphia,2023-08-01,110,,ROUTE,1383
Philadelphia,2023-08-01,111,,ROUTE,939
Philadelphia,2023-08-01,112,,ROUTE,636
Philadelphia,2023-08-01,113,,ROUTE,4977
Philadelphia,2023-08-01,114,,ROUTE,1338
Philadelphia,2023-08-01,115,,ROUTE,697
Philadelphia,2023-08-01,117,,ROUTE,1360
Philadelphia,2023-08-01,118,,ROUTE,287
Philadelphia,2023-08-01,119,,ROUTE,550
Philadelphia,2023-08-01,120,,ROUTE,248
Philadelphia,2023-08-01,123,,ROUTE,632
Philadelphia,2023-08-01,124,,ROUTE,1211
Philadelphia,2023-08-01,125,,ROUTE,1238
Philadelphia,2023-08-01,126,,ROUTE,413
Philadelphia,2023-08-01,127,,ROUTE,209
Philadelphia,2023-08-01,128,,ROUTE,285
Philadelphia,2023-08-01,129,,ROUTE,691
Philadelphia,2023-08-01,130,,ROUTE,393
Philadelphia,2023-08-01,131,,ROUTE,503
Philadelphia,2023-08-01,132,,ROUTE,308
Philadelphia,2023-08-01,133,,ROUTE,45
Philadelphia,2023-08-01,135,,ROUTE,629
Philadelphia,2023-08-01,139,,ROUTE,319
Philadelphia,2023-08-01,150,,ROUTE,29
Philadelphia,2023-08-01,201,,ROUTE,59
Philadelphia,2023-08-01,204,,ROUTE,172
Philadelphia,2023-08-01,206,,ROUTE,74
Philadelphia,2023-08-01,310,,ROUTE,210
Philadelphia,2023-08-01,311,,ROUTE,106
Philadelphia,2023-08-01,47M,,ROUTE,1046
Philadelphia,2023-08-01,BLVDDIR,,ROUTE,1928
Philadelphia,2023-08-01,B1 OWL,,ROUTE,1210
Philadelphia,2023-08-01,63,,ROUTE,9202
Philadelphia,2023-08-01,71,,ROUTE,2953
Philadelphia,2023-08-01,41,,ROUTE,1596
Philadelphia,2023-08-01,K,,ROUTE,5299
Philadelphia,2023-08-01,51,,ROUTE,3579
Philadelphia,2023-08-01,LUCYGO,,ROUTE,1171
Philadelphia,2023-08-01,LUCYGR,,ROUTE,673
Philadelphia,2023-08-01,L1 OWL,,ROUTE,1450
Philadelphia,2023-08-01,82,,ROUTE,5696
Philadelphia,2023-08-01,81,,ROUTE,3052
Philadelphia,2023-09-01,1,,ROUTE,2427
Philadelphia,2023-09-01,2,,ROUTE,4611
Philadelphia,2023-09-01,3,,ROUTE,7092
Philadelphia,2023-09-01,4,,ROUTE,5437
Philadelphia,2023-09-01,5,,ROUTE,2348
Philadelphia,2023-09-01,6,,ROUTE,4226
Philadelphia,2023-09-01,7,,ROUTE,4378
Philadelphia,2023-09-01,8,,ROUTE,1328
Philadelphia,2023-09-01,9,,ROUTE,3600
Philadelphia,2023-09-01,T1,,ROUTE,7664
Philadelphia,2023-09-01,T4,,ROUTE,8099
Philadelphia,2023-09-01,12,,ROUTE,2108
Philadelphia,2023-09-01,T3,,ROUTE,7648
Philadelphia,2023-09-01,14,,ROUTE,4621
Philadelphia,2023-09-01,G1,,ROUTE,6099
Philadelphia,2023-09-01,16,,ROUTE,5089
Philadelphia,2023-09-01,17,,ROUTE,6631
Philadelphia,2023-09-01,18,,ROUTE,10646
Philadelphia,2023-09-01,19,,ROUTE,942
Philadelphia,2023-09-01,20,,ROUTE,3228
Philadelphia,2023-09-01,21,,ROUTE,8951
Philadelphia,2023-09-01,22,,ROUTE,3097
Philadelphia,2023-09-01,23,,ROUTE,11404
Philadelphia,2023-09-01,24,,ROUTE,1601
Philadelphia,2023-09-01,25,,ROUTE,3436
Philadelphia,2023-09-01,26,,ROUTE,7926
Philadelphia,2023-09-01,27,,ROUTE,3110
Philadelphia,2023-09-01,28,,ROUTE,1345
Philadelphia,2023-09-01,29,,ROUTE,3055
Philadelphia,2023-09-01,30,,ROUTE,1058
Philadelphia,2023-09-01,31,,ROUTE,3992
Philadelphia,2023-09-01,32,,ROUTE,3935
Philadelphia,2023-09-01,33,,ROUTE,9770
Philadelphia,2023-09-01,T2,,ROUTE,7821
Philadelphia,2023-09-01,35,,ROUTE,89
Philadelphia,2023-09-01,T5,,ROUTE,8664
Philadelphia,2023-09-01,37,,ROUTE,2594
Philadelphia,2023-09-01,38,,ROUTE,2173
Philadelphia,2023-09-01,39,,ROUTE,1751
Philadelphia,2023-09-01,40,,ROUTE,6384
Philadelphia,2023-09-01,42,,ROUTE,8490
Philadelphia,2023-09-01,43,,ROUTE,2504
Philadelphia,2023-09-01,44,,ROUTE,2506
Philadelphia,2023-09-01,45,,ROUTE,4261
Philadelphia,2023-09-01,46,,ROUTE,4009
Philadelphia,2023-09-01,47,,ROUTE,13464
Philadelphia,2023-09-01,48,,ROUTE,6249
Philadelphia,2023-09-01,49,,ROUTE,3233
Philadelphia,2023-09-01,50,,ROUTE,1530
Philadelphia,2023-09-01,52,,ROUTE,9017
Philadelphia,2023-09-01,53,,ROUTE,1711
Philadelphia,2023-09-01,54,,ROUTE,5996
Philadelphia,2023-09-01,55,,ROUTE,2947
Philadelphia,2023-09-01,56,,ROUTE,7724
Philadelphia,2023-09-01,57,,ROUTE,7537
Philadelphia,2023-09-01,58,,ROUTE,5794
Philadelphia,2023-09-01,59,,ROUTE,2847
Philadelphia,2023-09-01,60,,ROUTE,8306
Philadelphia,2023-09-01,61,,ROUTE,3067
Philadelphia,2023-09-01,62,,ROUTE,100
Philadelphia,2023-09-01,64,,ROUTE,4930
Philadelphia,2023-09-01,65,,ROUTE,5952
Philadelphia,2023-09-01,66,,ROUTE,6288
Philadelphia,2023-09-01,67,,ROUTE,3462
Philadelphia,2023-09-01,68,,ROUTE,1494
Philadelphia,2023-09-01,70,,ROUTE,6550
Philadelphia,2023-09-01,73,,ROUTE,1676
Philadelphia,2023-09-01,75,,ROUTE,1892
Philadelphia,2023-09-01,77,,ROUTE,687
Philadelphia,2023-09-01,78,,ROUTE,4
Philadelphia,2023-09-01,79,,ROUTE,4101
Philadelphia,2023-09-01,80,,ROUTE,100
Philadelphia,2023-09-01,84,,ROUTE,2694
Philadelphia,2023-09-01,88,,ROUTE,1633
Philadelphia,2023-09-01,89,,ROUTE,1320
Philadelphia,2023-09-01,90,,ROUTE,290
Philadelphia,2023-09-01,92,,ROUTE,170
Philadelphia,2023-09-01,93,,ROUTE,980
Philadelphia,2023-09-01,94,,ROUTE,328
Philadelphia,2023-09-01,95,,ROUTE,328
Philadelphia,2023-09-01,96,,ROUTE,1042
Philadelphia,2023-09-01,97,,ROUTE,532
Philadelphia,2023-09-01,98,,ROUTE,580
Philadelphia,2023-09-01,99,,ROUTE,980
Philadelphia,2023-09-01,D1,,ROUTE,1867
Philadelphia,2023-09-01,D2,,ROUTE,2188
Philadelphia,2023-09-01,103,,ROUTE,688
Philadelphia,2023-09-01,104,,ROUTE,2422
Philadelphia,2023-09-01,105,,ROUTE,936
Philadelphia,2023-09-01,106,,ROUTE,939
Philadelphia,2023-09-01,107,,ROUTE,711
Philadelphia,2023-09-01,108,,ROUTE,3887
Philadelphia,2023-09-01,109,,ROUTE,3333
Philadelphia,2023-09-01,110,,ROUTE,1599
Philadelphia,2023-09-01,111,,ROUTE,1136
Philadelphia,2023-09-01,112,,ROUTE,818
Philadelphia,2023-09-01,113,,ROUTE,5255
Philadelphia,2023-09-01,114,,ROUTE,1434
Philadelphia,2023-09-01,115,,ROUTE,903
Philadelphia,2023-09-01,117,,ROUTE,1558
Philadelphia,2023-09-01,118,,ROUTE,360
Philadelphia,2023-09-01,119,,ROUTE,601
Philadelphia,2023-09-01,120,,ROUTE,354
Philadelphia,2023-09-01,123,,ROUTE,585
Philadelphia,2023-09-01,124,,ROUTE,1206
Philadelphia,2023-09-01,125,,ROUTE,1251
Philadelphia,2023-09-01,126,,ROUTE,444
Philadelphia,2023-09-01,127,,ROUTE,209
Philadelphia,2023-09-01,128,,ROUTE,308
Philadelphia,2023-09-01,129,,ROUTE,681
Philadelphia,2023-09-01,130,,ROUTE,423
Philadelphia,2023-09-01,131,,ROUTE,547
Philadelphia,2023-09-01,132,,ROUTE,300
Philadelphia,2023-09-01,133,,ROUTE,45
Philadelphia,2023-09-01,135,,ROUTE,654
Philadelphia,2023-09-01,139,,ROUTE,330
Philadelphia,2023-09-01,150,,ROUTE,27
Philadelphia,2023-09-01,201,,ROUTE,50
Philadelphia,2023-09-01,204,,ROUTE,168
Philadelphia,2023-09-01,206,,ROUTE,84
Philadelphia,2023-09-01,310,,ROUTE,207
Philadelphia,2023-09-01,311,,ROUTE,118
Philadelphia,2023-09-01,47M,,ROUTE,1013
Philadelphia,2023-09-01,BLVDDIR,,ROUTE,2126
Philadelphia,2023-09-01,B1 OWL,,ROUTE,1192
Philadelphia,2023-09-01,63,,ROUTE,12017
Philadelphia,2023-09-01,71,,ROUTE,3446
Philadelphia,2023-09-01,41,,ROUTE,2337
Philadelphia,2023-09-01,K,,ROUTE,6774
Philadelphia,2023-09-01,51,,ROUTE,5094
Philadelphia,2023-09-01,LUCYGO,,ROUTE,910
Philadelphia,2023-09-01,LUCYGR,,ROUTE,599
Philadelphia,2023-09-01,L1 OWL,,ROUTE,1448
Philadelphia,2023-09-01,82,,ROUTE,7382
Philadelphia,2023-09-01,81,,ROUTE,3920
Philadelphia,2023-10-01,1,,ROUTE,2523
Philadelphia,2023-10-01,2,,ROUTE,4740
Philadelphia,2023-10-01,3,,ROUTE,7398
Philadelphia,2023-10-01,4,,ROUTE,5524
Philadelphia,2023-10-01,5,,ROUTE,2558
Philadelphia,2023-10-01,6,,ROUTE,4410
Philadelphia,2023-10-01,7,,ROUTE,4481
Philadelphia,2023-10-01,8,,ROUTE,1331
Philadelphia,2023-10-01,9,,ROUTE,3560
Philadelphia,2023-10-01,T1,,ROUTE,8211
Philadelphia,2023-10-01,T4,,ROUTE,8181
Philadelphia,2023-10-01,12,,ROUTE,2145
Philadelphia,2023-10-01,T3,,ROUTE,8236
Philadelphia,2023-10-01,14,,ROUTE,5036
Philadelphia,2023-10-01,G1,,ROUTE,6487
Philadelphia,2023-10-01,16,,ROUTE,5087
Philadelphia,2023-10-01,17,,ROUTE,6781
Philadelphia,2023-10-01,18,,ROUTE,11104
Philadelphia,2023-10-01,19,,ROUTE,1031
Philadelphia,2023-10-01,20,,ROUTE,3344
Philadelphia,2023-10-01,21,,ROUTE,8992
Philadelphia,2023-10-01,22,,ROUTE,3207
Philadelphia,2023-10-01,23,,ROUTE,11927
Philadelphia,2023-10-01,24,,ROUTE,1667
Philadelphia,2023-10-01,25,,ROUTE,3566
Philadelphia,2023-10-01,26,,ROUTE,8179
Philadelphia,2023-10-01,27,,ROUTE,3099
Philadelphia,2023-10-01,28,,ROUTE,1453
Philadelphia,2023-10-01,29,,ROUTE,3373
Philadelphia,2023-10-01,30,,ROUTE,1069
Philadelphia,2023-10-01,31,,ROUTE,3973
Philadelphia,2023-10-01,32,,ROUTE,4094
Philadelphia,2023-10-01,33,,ROUTE,9889
Philadelphia,2023-10-01,T2,,ROUTE,7966
Philadelphia,2023-10-01,35,,ROUTE,113
Philadelphia,2023-10-01,T5,,ROUTE,8583
Philadelphia,2023-10-01,37,,ROUTE,2654
Philadelphia,2023-10-01,38,,ROUTE,2278
Philadelphia,2023-10-01,39,,ROUTE,1821
Philadelphia,2023-10-01,40,,ROUTE,6402
Philadelphia,2023-10-01,42,,ROUTE,8380
Philadelphia,2023-10-01,43,,ROUTE,2371
Philadelphia,2023-10-01,44,,ROUTE,2530
Philadelphia,2023-10-01,45,,ROUTE,4425
Philadelphia,2023-10-01,46,,ROUTE,4039
Philadelphia,2023-10-01,47,,ROUTE,14264
Philadelphia,2023-10-01,48,,ROUTE,6416
Philadelphia,2023-10-01,49,,ROUTE,3264
Philadelphia,2023-10-01,50,,ROUTE,1606
Philadelphia,2023-10-01,52,,ROUTE,9124
Philadelphia,2023-10-01,53,,ROUTE,1865
Philadelphia,2023-10-01,54,,ROUTE,6300
Philadelphia,2023-10-01,55,,ROUTE,3103
Philadelphia,2023-10-01,56,,ROUTE,8055
Philadelphia,2023-10-01,57,,ROUTE,7990
Philadelphia,2023-10-01,58,,ROUTE,6145
Philadelphia,2023-10-01,59,,ROUTE,3197
Philadelphia,2023-10-01,60,,ROUTE,8700
Philadelphia,2023-10-01,61,,ROUTE,3146
Philadelphia,2023-10-01,62,,ROUTE,94
Philadelphia,2023-10-01,64,,ROUTE,5228
Philadelphia,2023-10-01,65,,ROUTE,6113
Philadelphia,2023-10-01,66,,ROUTE,6756
Philadelphia,2023-10-01,67,,ROUTE,3633
Philadelphia,2023-10-01,68,,ROUTE,1489
Philadelphia,2023-10-01,70,,ROUTE,6765
Philadelphia,2023-10-01,73,,ROUTE,1757
Philadelphia,2023-10-01,75,,ROUTE,1922
Philadelphia,2023-10-01,77,,ROUTE,732
Philadelphia,2023-10-01,78,,ROUTE,4
Philadelphia,2023-10-01,79,,ROUTE,4156
Philadelphia,2023-10-01,80,,ROUTE,117
Philadelphia,2023-10-01,84,,ROUTE,2753
Philadelphia,2023-10-01,88,,ROUTE,1752
Philadelphia,2023-10-01,89,,ROUTE,1446
Philadelphia,2023-10-01,90,,ROUTE,284
Philadelphia,2023-10-01,92,,ROUTE,177
Philadelphia,2023-10-01,93,,ROUTE,1005
Philadelphia,2023-10-01,94,,ROUTE,321
Philadelphia,2023-10-01,95,,ROUTE,335
Philadelphia,2023-10-01,96,,ROUTE,1071
Philadelphia,2023-10-01,97,,ROUTE,551
Philadelphia,2023-10-01,98,,ROUTE,565
Philadelphia,2023-10-01,99,,ROUTE,1019
Philadelphia,2023-10-01,D1,,ROUTE,2256
Philadelphia,2023-10-01,D2,,ROUTE,2738
Philadelphia,2023-10-01,103,,ROUTE,706
Philadelphia,2023-10-01,104,,ROUTE,2417
Philadelphia,2023-10-01,105,,ROUTE,934
Philadelphia,2023-10-01,106,,ROUTE,946
Philadelphia,2023-10-01,107,,ROUTE,690
Philadelphia,2023-10-01,108,,ROUTE,3976
Philadelphia,2023-10-01,109,,ROUTE,3459
Philadelphia,2023-10-01,110,,ROUTE,1636
Philadelphia,2023-10-01,111,,ROUTE,1156
Philadelphia,2023-10-01,112,,ROUTE,792
Philadelphia,2023-10-01,113,,ROUTE,5322
Philadelphia,2023-10-01,114,,ROUTE,1478
Philadelphia,2023-10-01,115,,ROUTE,937
Philadelphia,2023-10-01,117,,ROUTE,1591
Philadelphia,2023-10-01,118,,ROUTE,353
Philadelphia,2023-10-01,119,,ROUTE,588
Philadelphia,2023-10-01,120,,ROUTE,350
Philadelphia,2023-10-01,123,,ROUTE,603
Philadelphia,2023-10-01,124,,ROUTE,1153
Philadelphia,2023-10-01,125,,ROUTE,1252
Philadelphia,2023-10-01,126,,ROUTE,457
Philadelphia,2023-10-01,127,,ROUTE,217
Philadelphia,2023-10-01,128,,ROUTE,310
Philadelphia,2023-10-01,129,,ROUTE,675
Philadelphia,2023-10-01,130,,ROUTE,449
Philadelphia,2023-10-01,131,,ROUTE,596
Philadelphia,2023-10-01,132,,ROUTE,318
Philadelphia,2023-10-01,133,,ROUTE,43
Philadelphia,2023-10-01,135,,ROUTE,682
Philadelphia,2023-10-01,139,,ROUTE,319
Philadelphia,2023-10-01,150,,ROUTE,24
Philadelphia,2023-10-01,201,,ROUTE,61
Philadelphia,2023-10-01,204,,ROUTE,166
Philadelphia,2023-10-01,206,,ROUTE,79
Philadelphia,2023-10-01,310,,ROUTE,227
Philadelphia,2023-10-01,311,,ROUTE,121
Philadelphia,2023-10-01,47M,,ROUTE,1017
Philadelphia,2023-10-01,BLVDDIR,,ROUTE,2117
Philadelphia,2023-10-01,B1 OWL,,ROUTE,1148
Philadelphia,2023-10-01,63,,ROUTE,12832
Philadelphia,2023-10-01,71,,ROUTE,3657
Philadelphia,2023-10-01,41,,ROUTE,2364
Philadelphia,2023-10-01,K,,ROUTE,6972
Philadelphia,2023-10-01,51,,ROUTE,5180
Philadelphia,2023-10-01,LUCYGO,,ROUTE,870
Philadelphia,2023-10-01,LUCYGR,,ROUTE,572
Philadelphia,2023-10-01,L1 OWL,,ROUTE,1305
Philadelphia,2023-10-01,82,,ROUTE,7546
Philadelphia,2023-10-01,81,,ROUTE,4095
Philadelphia,2023-11-01,1,,ROUTE,2484
Philadelphia,2023-11-01,2,,ROUTE,4490
Philadelphia,2023-11-01,3,,ROUTE,6937
Philadelphia,2023-11-01,4,,ROUTE,5239
Philadelphia,2023-11-01,5,,ROUTE,2223
Philadelphia,2023-11-01,6,,ROUTE,4289
Philadelphia,2023-11-01,7,,ROUTE,4316
Philadelphia,2023-11-01,8,,ROUTE,1335
Philadelphia,2023-11-01,9,,ROUTE,3378
Philadelphia,2023-11-01,T1,,ROUTE,6896
Philadelphia,2023-11-01,T4,,ROUTE,7610
Philadelphia,2023-11-01,12,,ROUTE,2074
Philadelphia,2023-11-01,T3,,ROUTE,7728
Philadelphia,2023-11-01,14,,ROUTE,4866
Philadelphia,2023-11-01,G1,,ROUTE,6094
Philadelphia,2023-11-01,16,,ROUTE,4574
Philadelphia,2023-11-01,17,,ROUTE,6916
Philadelphia,2023-11-01,18,,ROUTE,11120
Philadelphia,2023-11-01,19,,ROUTE,990
Philadelphia,2023-11-01,20,,ROUTE,3355
Philadelphia,2023-11-01,21,,ROUTE,9009
Philadelphia,2023-11-01,22,,ROUTE,3194
Philadelphia,2023-11-01,23,,ROUTE,11773
Philadelphia,2023-11-01,24,,ROUTE,1598
Philadelphia,2023-11-01,25,,ROUTE,3456
Philadelphia,2023-11-01,26,,ROUTE,7945
Philadelphia,2023-11-01,27,,ROUTE,2964
Philadelphia,2023-11-01,28,,ROUTE,1431
Philadelphia,2023-11-01,29,,ROUTE,3291
Philadelphia,2023-11-01,30,,ROUTE,1072
Philadelphia,2023-11-01,31,,ROUTE,3773
Philadelphia,2023-11-01,32,,ROUTE,3831
Philadelphia,2023-11-01,33,,ROUTE,9520
Philadelphia,2023-11-01,T2,,ROUTE,7649
Philadelphia,2023-11-01,35,,ROUTE,83
Philadelphia,2023-11-01,T5,,ROUTE,8627
Philadelphia,2023-11-01,37,,ROUTE,2617
Philadelphia,2023-11-01,38,,ROUTE,2168
Philadelphia,2023-11-01,39,,ROUTE,1733
Philadelphia,2023-11-01,40,,ROUTE,6277
Philadelphia,2023-11-01,42,,ROUTE,8391
Philadelphia,2023-11-01,43,,ROUTE,2271
Philadelphia,2023-11-01,44,,ROUTE,2510
Philadelphia,2023-11-01,45,,ROUTE,4395
Philadelphia,2023-11-01,46,,ROUTE,4053
Philadelphia,2023-11-01,47,,ROUTE,13774
Philadelphia,2023-11-01,48,,ROUTE,6400
Philadelphia,2023-11-01,49,,ROUTE,3335
Philadelphia,2023-11-01,50,,ROUTE,1557
Philadelphia,2023-11-01,52,,ROUTE,8628
Philadelphia,2023-11-01,53,,ROUTE,1700
Philadelphia,2023-11-01,54,,ROUTE,5925
Philadelphia,2023-11-01,55,,ROUTE,3182
Philadelphia,2023-11-01,56,,ROUTE,8021
Philadelphia,2023-11-01,57,,ROUTE,7588
Philadelphia,2023-11-01,58,,ROUTE,5886
Philadelphia,2023-11-01,59,,ROUTE,2591
Philadelphia,2023-11-01,60,,ROUTE,8643
Philadelphia,2023-11-01,61,,ROUTE,2962
Philadelphia,2023-11-01,62,,ROUTE,105
Philadelphia,2023-11-01,64,,ROUTE,4805
Philadelphia,2023-11-01,65,,ROUTE,5905
Philadelphia,2023-11-01,66,,ROUTE,5943
Philadelphia,2023-11-01,67,,ROUTE,3473
Philadelphia,2023-11-01,68,,ROUTE,1549
Philadelphia,2023-11-01,70,,ROUTE,6509
Philadelphia,2023-11-01,73,,ROUTE,2051
Philadelphia,2023-11-01,75,,ROUTE,1850
Philadelphia,2023-11-01,77,,ROUTE,678
Philadelphia,2023-11-01,78,,ROUTE,4
Philadelphia,2023-11-01,79,,ROUTE,4122
Philadelphia,2023-11-01,80,,ROUTE,110
Philadelphia,2023-11-01,84,,ROUTE,2806
Philadelphia,2023-11-01,88,,ROUTE,1657
Philadelphia,2023-11-01,89,,ROUTE,1385
Philadelphia,2023-11-01,90,,ROUTE,271
Philadelphia,2023-11-01,92,,ROUTE,173
Philadelphia,2023-11-01,93,,ROUTE,954
Philadelphia,2023-11-01,94,,ROUTE,288
Philadelphia,2023-11-01,95,,ROUTE,342
Philadelphia,2023-11-01,96,,ROUTE,1007
Philadelphia,2023-11-01,97,,ROUTE,564
Philadelphia,2023-11-01,98,,ROUTE,562
Philadelphia,2023-11-01,99,,ROUTE,962
Philadelphia,2023-11-01,D1,,ROUTE,2196
Philadelphia,2023-11-01,D2,,ROUTE,2694
Philadelphia,2023-11-01,103,,ROUTE,695
Philadelphia,2023-11-01,104,,ROUTE,2319
Philadelphia,2023-11-01,105,,ROUTE,884
Philadelphia,2023-11-01,106,,ROUTE,919
Philadelphia,2023-11-01,107,,ROUTE,690
Philadelphia,2023-11-01,108,,ROUTE,3951
Philadelphia,2023-11-01,109,,ROUTE,3402
Philadelphia,2023-11-01,110,,ROUTE,1595
Philadelphia,2023-11-01,111,,ROUTE,1087
Philadelphia,2023-11-01,112,,ROUTE,798
Philadelphia,2023-11-01,113,,ROUTE,5203
Philadelphia,2023-11-01,114,,ROUTE,1405
Philadelphia,2023-11-01,115,,ROUTE,942
Philadelphia,2023-11-01,117,,ROUTE,1531
Philadelphia,2023-11-01,118,,ROUTE,326
Philadelphia,2023-11-01,119,,ROUTE,511
Philadelphia,2023-11-01,120,,ROUTE,334
Philadelphia,2023-11-01,123,,ROUTE,649
Philadelphia,2023-11-01,124,,ROUTE,1186
Philadelphia,2023-11-01,125,,ROUTE,1254
Philadelphia,2023-11-01,126,,ROUTE,441
Philadelphia,2023-11-01,127,,ROUTE,223
Philadelphia,2023-11-01,128,,ROUTE,294
Philadelphia,2023-11-01,129,,ROUTE,679
Philadelphia,2023-11-01,130,,ROUTE,416
Philadelphia,2023-11-01,131,,ROUTE,538
Philadelphia,2023-11-01,132,,ROUTE,310
Philadelphia,2023-11-01,133,,ROUTE,46
Philadelphia,2023-11-01,135,,ROUTE,667
Philadelphia,2023-11-01,139,,ROUTE,300
Philadelphia,2023-11-01,150,,ROUTE,25
Philadelphia,2023-11-01,201,,ROUTE,50
Philadelphia,2023-11-01,204,,ROUTE,118
Philadelphia,2023-11-01,206,,ROUTE,74
Philadelphia,2023-11-01,310,,ROUTE,270
Philadelphia,2023-11-01,311,,ROUTE,126
Philadelphia,2023-11-01,47M,,ROUTE,1030
Philadelphia,2023-11-01,BLVDDIR,,ROUTE,2075
Philadelphia,2023-11-01,B1 OWL,,ROUTE,1231
Philadelphia,2023-11-01,63,,ROUTE,12479
Philadelphia,2023-11-01,71,,ROUTE,3402
Philadelphia,2023-11-01,41,,ROUTE,2327
Philadelphia,2023-11-01,K,,ROUTE,6737
Philadelphia,2023-11-01,51,,ROUTE,4890
Philadelphia,2023-11-01,LUCYGO,,ROUTE,899
Philadelphia,2023-11-01,LUCYGR,,ROUTE,553
Philadelphia,2023-11-01,L1 OWL,,ROUTE,1567
Philadelphia,2023-11-01,82,,ROUTE,7446
Philadelphia,2023-11-01,81,,ROUTE,3796
Philadelphia,2023-12-01,1,,ROUTE,2245
Philadelphia,2023-12-01,2,,ROUTE,4097
Philadelphia,2023-12-01,3,,ROUTE,6403
Philadelphia,2023-12-01,4,,ROUTE,4826
Philadelphia,2023-12-01,5,,ROUTE,2100
Philadelphia,2023-12-01,6,,ROUTE,3975
Philadelphia,2023-12-01,7,,ROUTE,4036
Philadelphia,2023-12-01,8,,ROUTE,1208
Philadelphia,2023-12-01,9,,ROUTE,3336
Philadelphia,2023-12-01,T1,,ROUTE,6992
Philadelphia,2023-12-01,T4,,ROUTE,7775
Philadelphia,2023-12-01,12,,ROUTE,1996
Philadelphia,2023-12-01,T3,,ROUTE,7324
Philadelphia,2023-12-01,14,,ROUTE,4549
Philadelphia,2023-12-01,G1,,ROUTE,6119
Philadelphia,2023-12-01,16,,ROUTE,4632
Philadelphia,2023-12-01,17,,ROUTE,6660
Philadelphia,2023-12-01,18,,ROUTE,10633
Philadelphia,2023-12-01,19,,ROUTE,867
Philadelphia,2023-12-01,20,,ROUTE,3050
Philadelphia,2023-12-01,21,,ROUTE,8530
Philadelphia,2023-12-01,22,,ROUTE,3062
Philadelphia,2023-12-01,23,,ROUTE,11093
Philadelphia,2023-12-01,24,,ROUTE,1482
Philadelphia,2023-12-01,25,,ROUTE,3302
Philadelphia,2023-12-01,26,,ROUTE,7505
Philadelphia,2023-12-01,27,,ROUTE,2752
Philadelphia,2023-12-01,28,,ROUTE,1244
Philadelphia,2023-12-01,29,,ROUTE,2874
Philadelphia,2023-12-01,30,,ROUTE,973
Philadelphia,2023-12-01,31,,ROUTE,3623
Philadelphia,2023-12-01,32,,ROUTE,3443
Philadelphia,2023-12-01,33,,ROUTE,9297
Philadelphia,2023-12-01,T2,,ROUTE,7486
Philadelphia,2023-12-01,35,,ROUTE,64
Philadelphia,2023-12-01,T5,,ROUTE,7991
Philadelphia,2023-12-01,37,,ROUTE,2368
Philadelphia,2023-12-01,38,,ROUTE,2066
Philadelphia,2023-12-01,39,,ROUTE,1643
Philadelphia,2023-12-01,40,,ROUTE,5940
Philadelphia,2023-12-01,42,,ROUTE,8101
Philadelphia,2023-12-01,43,,ROUTE,1958
Philadelphia,2023-12-01,44,,ROUTE,2306
Philadelphia,2023-12-01,45,,ROUTE,4356
Philadelphia,2023-12-01,46,,ROUTE,3717
Philadelphia,2023-12-01,47,,ROUTE,13656
Philadelphia,2023-12-01,48,,ROUTE,6148
Philadelphia,2023-12-01,49,,ROUTE,2864
Philadelphia,2023-12-01,50,,ROUTE,1471
Philadelphia,2023-12-01,52,,ROUTE,8340
Philadelphia,2023-12-01,53,,ROUTE,1566
Philadelphia,2023-12-01,54,,ROUTE,5708
Philadelphia,2023-12-01,55,,ROUTE,3097
Philadelphia,2023-12-01,56,,ROUTE,7576
Philadelphia,2023-12-01,57,,ROUTE,7083
Philadelphia,2023-12-01,58,,ROUTE,5357
Philadelphia,2023-12-01,59,,ROUTE,2264
Philadelphia,2023-12-01,60,,ROUTE,7892
Philadelphia,2023-12-01,61,,ROUTE,2811
Philadelphia,2022-10-01,22,,ROUTE,3025
Philadelphia,2022-10-01,23,,ROUTE,11594
Philadelphia,2022-10-01,24,,ROUTE,1399
Philadelphia,2022-10-01,25,,ROUTE,3008
Philadelphia,2022-10-01,26,,ROUTE,7495
Philadelphia,2022-10-01,27,,ROUTE,2942
Philadelphia,2022-10-01,28,,ROUTE,1245
Philadelphia,2022-10-01,29,,ROUTE,2709
Philadelphia,2022-10-01,30,,ROUTE,943
Philadelphia,2022-10-01,31,,ROUTE,3620
Philadelphia,2022-10-01,32,,ROUTE,3601
Philadelphia,2022-10-01,33,,ROUTE,8803
Philadelphia,2022-10-01,T2,,ROUTE,5900
Philadelphia,2022-10-01,35,,ROUTE,85
Philadelphia,2022-10-01,T5,,ROUTE,6674
Philadelphia,2022-10-01,37,,ROUTE,2277
Philadelphia,2022-10-01,38,,ROUTE,1996
Philadelphia,2022-10-01,39,,ROUTE,1474
Philadelphia,2022-10-01,40,,ROUTE,5958
Philadelphia,2022-10-01,42,,ROUTE,7594
