year,month,route_id,ridership,city
2022,10,56,7868,Philadelphia
2022,10,57,6907,Philadelphia
2022,10,58,5570,Philadelphia
2022,10,59,2984,Philadelphia
2022,10,60,7888,Philadelphia
2022,10,61,2841,Philadelphia
2022,10,62,87,Philadelphia
2022,10,64,4370,Philadelphia
2022,10,65,5495,Philadelphia
2022,10,66,6306,Philadelphia
2022,10,67,3295,Philadelphia
2022,10,68,1670,Philadelphia
2022,10,70,6075,Philadelphia
2022,10,73,1603,Philadelphia
2022,10,75,1794,Philadelphia
2022,10,77,648,Philadelphia
2022,10,78,5,Philadelphia
2022,10,79,3798,Philadelphia
2022,10,80,112,Philadelphia
2022,10,84,2653,Philadelphia
2022,10,88,1476,Philadelphia
2022,10,89,1275,Philadelphia
2022,10,90,275,Philadelphia
2022,10,92,155,Philadelphia
2022,10,93,866,Philadelphia
2022,10,94,296,Philadelphia
2022,10,95,305,Philadelphia
2022,10,96,876,Philadelphia
2022,10,97,489,Philadelphia
2022,10,98,547,Philadelphia
2022,10,99,847,Philadelphia
2022,10,D1,2048,Philadelphia
2022,10,D2,2075,Philadelphia
2022,10,103,657,Philadelphia
2022,10,104,2253,Philadelphia
2022,10,105,882,Philadelphia
2022,10,106,815,Philadelphia
2022,10,107,629,Philadelphia
2022,10,108,3597,Philadelphia
2022,10,109,3038,Philadelphia
2022,10,110,1440,Philadelphia
2022,10,111,1051,Philadelphia
2022,10,112,697,Philadelphia
2022,10,113,4885,Philadelphia
2022,10,114,1294,Philadelphia
2022,10,115,840,Philadelphia
2022,10,117,1412,Philadelphia
2022,10,118,299,Philadelphia
2022,10,119,476,Philadelphia
2022,10,120,310,Philadelphia
2022,10,123,543,Philadelphia
2022,10,124,1178,Philadelphia
2022,10,125,1168,Philadelphia
2022,10,126,361,Philadelphia
2022,10,127,192,Philadelphia
2022,10,128,268,Philadelphia
2022,10,129,557,Philadelphia
2022,10,130,381,Philadelphia
2022,10,131,510,Philadelphia
2022,10,132,253,Philadelphia
2022,10,133,55,Philadelphia
2022,10,135,534,Philadelphia
2022,10,139,287,Philadelphia
2022,10,150,24,Philadelphia
2022,10,201,43,Philadelphia
2022,10,204,137,Philadelphia
2022,10,206,82,Philadelphia
2022,10,310,270,Philadelphia
2022,10,311,142,Philadelphia
2022,10,47M,853,Philadelphia
2022,10,BLVDDIR,2289,Philadelphia
2022,10,B1 OWL,1208,Philadelphia
2022,10,63,10980,Philadelphia
2022,10,71,3237,Philadelphia
2022,10,41,2130,Philadelphia
2022,10,K,6514,Philadelphia
2022,10,51,4911,Philadelphia
2022,10,LUCYGO,833,Philadelphia
2022,10,LUCYGR,483,Philadelphia
2022,10,L1 OWL,1228,Philadelphia
2022,10,82,6770,Philadelphia
2022,10,81,3786,Philadelphia
2022,11,1,2226,Philadelphia
2022,11,2,4069,Philadelphia
2022,11,3,6330,Philadelphia
2022,11,4,4726,Philadelphia
2022,11,5,2089,Philadelphia
2022,11,6,3849,Philadelphia
2022,11,7,3657,Philadelphia
2022,11,8,1240,Philadelphia
2022,11,9,3242,Philadelphia
2022,11,T1,5315,Philadelphia
2022,11,T4,6354,Philadelphia
2022,11,12,1833,Philadelphia
2022,11,T3,6456,Philadelphia
2022,11,14,4641,Philadelphia
2022,11,G1,5007,Philadelphia
2022,11,16,4813,Philadelphia
2022,11,17,5441,Philadelphia
2022,11,18,11213,Philadelphia
2022,11,19,876,Philadelphia
2022,11,20,3017,Philadelphia
2022,11,21,8220,Philadelphia
2022,11,22,3028,Philadelphia
2022,11,23,11437,Philadelphia
2022,11,24,1431,Philadelphia
2022,11,25,2938,Philadelphia
2022,11,26,7214,Philadelphia
2022,11,27,2875,Philadelphia
2022,11,28,1307,Philadelphia
2022,11,29,2746,Philadelphia
2022,11,30,956,Philadelphia
2022,11,31,3626,Philadelphia
2022,11,32,3539,Philadelphia
2022,11,33,8783,Philadelphia
2022,11,T2,6241,Philadelphia
2022,11,35,99,Philadelphia
2022,11,T5,7001,Philadelphia
2022,11,37,2332,Philadelphia
2022,11,38,2053,Philadelphia
2022,11,39,1527,Philadelphia
2022,11,40,5963,Philadelphia
2022,11,42,7633,Philadelphia
2022,11,43,2106,Philadelphia
2022,11,44,2325,Philadelphia
2022,11,45,3813,Philadelphia
2022,11,46,3485,Philadelphia
2022,11,47,12856,Philadelphia
2022,11,48,5534,Philadelphia
2022,11,49,2706,Philadelphia
2022,11,50,1443,Philadelphia
2022,11,52,8409,Philadelphia
2022,11,53,1726,Philadelphia
2022,11,54,5310,Philadelphia
2022,11,55,3114,Philadelphia
2022,11,56,7808,Philadelphia
2022,11,57,6864,Philadelphia
2022,11,58,5762,Philadelphia
2022,11,59,2544,Philadelphia
2022,11,60,8039,Philadelphia
2022,11,61,2901,Philadelphia
2022,11,62,82,Philadelphia
2022,11,64,4458,Philadelphia
2022,11,65,5545,Philadelphia
2022,11,66,5835,Philadelphia
2022,11,67,3347,Philadelphia
2022,11,68,1777,Philadelphia
2022,11,70,6047,Philadelphia
2022,11,73,1569,Philadelphia
2022,11,75,1816,Philadelphia
2022,11,77,632,Philadelphia
2022,11,78,4,Philadelphia
2022,11,79,3601,Philadelphia
2022,11,80,94,Philadelphia
2022,11,84,2524,Philadelphia
2022,11,88,1455,Philadelphia
2022,11,89,1280,Philadelphia
2022,11,90,271,Philadelphia
2022,11,92,156,Philadelphia
2022,11,93,880,Philadelphia
2022,11,94,277,Philadelphia
2022,11,95,312,Philadelphia
2022,11,96,873,Philadelphia
2022,11,97,489,Philadelphia
2022,11,98,531,Philadelphia
2022,11,99,841,Philadelphia
2022,11,D1,2132,Philadelphia
2022,11,D2,2160,Philadelphia
2022,11,103,628,Philadelphia
2022,11,104,2251,Philadelphia
2022,11,105,835,Philadelphia
2022,11,106,802,Philadelphia
2022,11,107,611,Philadelphia
2022,11,108,3540,Philadelphia
2022,11,109,3181,Philadelphia
2022,11,110,1395,Philadelphia
2022,11,111,1001,Philadelphia
2022,11,112,686,Philadelphia
2022,11,113,4982,Philadelphia
2022,11,114,1248,Philadelphia
2022,11,115,835,Philadelphia
2022,11,117,1375,Philadelphia
2022,11,118,291,Philadelphia
2022,11,119,464,Philadelphia
2022,11,120,336,Philadelphia
2022,11,123,590,Philadelphia
2022,11,124,1204,Philadelphia
2022,11,125,1171,Philadelphia
2022,11,126,347,Philadelphia
2022,11,127,186,Philadelphia
2022,11,128,279,Philadelphia
2022,11,129,574,Philadelphia
2022,11,130,364,Philadelphia
2022,11,131,484,Philadelphia
2022,11,132,251,Philadelphia
2022,11,133,55,Philadelphia
2022,11,135,537,Philadelphia
2022,11,139,279,Philadelphia
2022,11,150,25,Philadelphia
2022,11,201,42,Philadelphia
2022,11,204,138,Philadelphia
2022,11,206,75,Philadelphia
2022,11,310,290,Philadelphia
2022,11,311,144,Philadelphia
2022,11,47M,882,Philadelphia
2022,11,BLVDDIR,2275,Philadelphia
2022,11,B1 OWL,1180,Philadelphia
2022,11,63,11031,Philadelphia
2022,11,71,3131,Philadelphia
2022,11,41,2108,Philadelphia
2022,11,K,6318,Philadelphia
2022,11,51,4807,Philadelphia
2022,11,LUCYGO,835,Philadelphia
2022,11,LUCYGR,496,Philadelphia
2022,11,L1 OWL,1344,Philadelphia
2022,11,82,6670,Philadelphia
2022,11,81,3690,Philadelphia
2022,12,1,1926,Philadelphia
2022,12,2,3461,Philadelphia
2022,12,3,5559,Philadelphia
2022,12,4,4182,Philadelphia
2022,12,5,1825,Philadelphia
2022,12,6,3261,Philadelphia
2022,12,7,3372,Philadelphia
2022,12,8,985,Philadelphia
2022,12,9,2898,Philadelphia
2022,12,T1,5003,Philadelphia
2022,12,T4,5743,Philadelphia
2022,12,12,1662,Philadelphia
2022,12,T3,5942,Philadelphia
2022,12,14,4149,Philadelphia
2022,12,G1,4712,Philadelphia
2022,12,16,4190,Philadelphia
2022,12,17,6036,Philadelphia
2022,12,18,9905,Philadelphia
2022,12,19,710,Philadelphia
2022,12,20,2487,Philadelphia
2022,12,21,7084,Philadelphia
2022,12,22,2688,Philadelphia
2022,12,23,10048,Philadelphia
2022,12,24,1172,Philadelphia
2022,12,25,2792,Philadelphia
2022,12,26,6487,Philadelphia
2022,12,27,2546,Philadelphia
2022,12,28,943,Philadelphia
2022,12,29,2446,Philadelphia
2022,12,30,846,Philadelphia
2022,12,31,3058,Philadelphia
2022,12,32,3211,Philadelphia
2022,12,33,8192,Philadelphia
2022,12,T2,5643,Philadelphia
2022,12,35,81,Philadelphia
2022,12,T5,6193,Philadelphia
2022,12,37,2082,Philadelphia
2022,12,38,1816,Philadelphia
2022,12,39,1340,Philadelphia
2022,12,40,5136,Philadelphia
2022,12,42,6836,Philadelphia
2022,12,43,1717,Philadelphia
2022,12,44,2030,Philadelphia
2022,12,45,3535,Philadelphia
2022,12,46,3079,Philadelphia
2022,12,47,12011,Philadelphia
2022,12,48,4911,Philadelphia
2022,12,49,2316,Philadelphia
2022,12,50,1209,Philadelphia
2022,12,52,7553,Philadelphia
2022,12,53,1418,Philadelphia
2022,12,54,4654,Philadelphia
2022,12,55,2797,Philadelphia
2022,12,56,6904,Philadelphia
2022,12,57,5791,Philadelphia
2022,12,58,4802,Philadelphia
2022,12,59,2392,Philadelphia
2022,12,60,7494,Philadelphia
2022,12,61,2629,Philadelphia
2022,12,62,75,Philadelphia
2022,12,64,3788,Philadelphia
2022,12,65,4551,Philadelphia
2022,12,66,5402,Philadelphia
2022,12,67,2866,Philadelphia
2022,12,68,1584,Philadelphia
2022,12,70,4705,Philadelphia
2022,12,73,1393,Philadelphia
2022,12,75,1883,Philadelphia
2022,12,77,501,Philadelphia
2022,12,78,4,Philadelphia
2022,12,79,3013,Philadelphia
2022,12,80,90,Philadelphia
2022,12,84,2101,Philadelphia
2022,12,88,1089,Philadelphia
2022,12,89,1193,Philadelphia
2022,12,90,260,Philadelphia
2022,12,92,143,Philadelphia
2022,12,93,772,Philadelphia
2022,12,94,228,Philadelphia
2022,12,95,294,Philadelphia
2022,12,96,846,Philadelphia
2022,12,97,461,Philadelphia
2022,12,98,478,Philadelphia
2022,12,99,804,Philadelphia
2022,12,D1,2006,Philadelphia
2022,12,D2,2033,Philadelphia
2022,12,103,620,Philadelphia
2022,12,104,2025,Philadelphia
2022,12,105,765,Philadelphia
2022,12,106,734,Philadelphia
2022,12,107,568,Philadelphia
2022,12,108,3306,Philadelphia
2022,12,109,2851,Philadelphia
2022,12,110,1316,Philadelphia
2022,12,111,910,Philadelphia
2022,12,112,539,Philadelphia
2022,12,113,4552,Philadelphia
2022,12,114,1114,Philadelphia
2022,12,115,690,Philadelphia
2022,12,117,1302,Philadelphia
2022,12,118,220,Philadelphia
2022,12,119,414,Philadelphia
2022,12,120,287,Philadelphia
2022,12,123,629,Philadelphia
2022,12,124,1153,Philadelphia
2022,12,125,1128,Philadelphia
2022,12,126,336,Philadelphia
2022,12,127,177,Philadelphia
2022,12,128,242,Philadelphia
2022,12,129,553,Philadelphia
2022,12,130,334,Philadelphia
2022,12,131,454,Philadelphia
2022,12,132,257,Philadelphia
2022,12,133,41,Philadelphia
2022,12,135,467,Philadelphia
2022,12,139,254,Philadelphia
2022,12,150,20,Philadelphia
2022,12,201,47,Philadelphia
2022,12,204,114,Philadelphia
2022,12,206,63,Philadelphia
2022,12,310,260,Philadelphia
2022,12,311,135,Philadelphia
2022,12,47M,897,Philadelphia
2022,12,BLVDDIR,2019,Philadelphia
2022,12,B1 OWL,863,Philadelphia
2022,12,63,10134,Philadelphia
2022,12,71,2699,Philadelphia
2022,12,41,1777,Philadelphia
2022,12,K,5354,Philadelphia
2022,12,51,3978,Philadelphia
2022,12,LUCYGO,770,Philadelphia
2022,12,LUCYGR,430,Philadelphia
2022,12,L1 OWL,1230,Philadelphia
2022,12,82,5890,Philadelphia
2022,12,81,3196,Philadelphia
2022,7,1,1653,Philadelphia
2022,7,2,2857,Philadelphia
2023,1,1,2091,Philadelphia
2023,1,2,3881,Philadelphia
2023,1,3,6307,Philadelphia
2023,1,4,4597,Philadelphia
2023,1,5,2084,Philadelphia
2023,1,6,3465,Philadelphia
2023,1,7,3527,Philadelphia
2023,1,8,1150,Philadelphia
2023,1,9,3038,Philadelphia
2023,1,T1,5003,Philadelphia
2023,1,T4,6663,Philadelphia
2023,1,12,1770,Philadelphia
2023,1,T3,5966,Philadelphia
2023,1,14,4220,Philadelphia
2023,1,G1,4893,Philadelphia
2023,1,16,4561,Philadelphia
2023,1,17,5972,Philadelphia
2023,1,18,10674,Philadelphia
2023,1,19,816,Philadelphia
2023,1,20,2762,Philadelphia
2023,1,21,7705,Philadelphia
2023,1,22,2826,Philadelphia
2023,1,23,10740,Philadelphia
2023,1,24,1328,Philadelphia
2023,1,25,2950,Philadelphia
2023,1,26,7094,Philadelphia
2023,1,27,2666,Philadelphia
2023,1,28,1140,Philadelphia
2023,1,29,2793,Philadelphia
2023,1,30,931,Philadelphia
2023,1,31,3262,Philadelphia
2023,1,32,3286,Philadelphia
2023,1,33,8190,Philadelphia
2023,1,T2,5873,Philadelphia
2023,1,35,85,Philadelphia
2023,1,T5,7301,Philadelphia
2023,1,37,2138,Philadelphia
2023,1,38,1891,Philadelphia
2023,1,39,1490,Philadelphia
2023,1,40,5771,Philadelphia
2023,1,42,7110,Philadelphia
2023,1,43,2040,Philadelphia
2023,1,44,2149,Philadelphia
2023,1,45,3980,Philadelphia
2023,1,46,3199,Philadelphia
2023,1,47,12093,Philadelphia
2023,1,48,5269,Philadelphia
2023,1,49,2643,Philadelphia
2023,1,50,1354,Philadelphia
2023,1,52,8068,Philadelphia
2023,1,53,1553,Philadelphia
2023,1,54,4906,Philadelphia
2023,1,55,2890,Philadelphia
2023,1,56,7337,Philadelphia
2023,1,57,6441,Philadelphia
2023,1,58,5372,Philadelphia
2023,1,59,2323,Philadelphia
2023,1,60,7655,Philadelphia
2023,1,61,2854,Philadelphia
2023,1,62,80,Philadelphia
2023,1,64,4057,Philadelphia
2023,1,65,5112,Philadelphia
2023,1,66,5035,Philadelphia
2023,1,67,3105,Philadelphia
2023,1,68,1438,Philadelphia
2023,1,70,5399,Philadelphia
2023,1,73,1518,Philadelphia
2023,1,75,1573,Philadelphia
2023,1,77,594,Philadelphia
2023,1,78,3,Philadelphia
2023,1,79,3456,Philadelphia
2023,1,80,111,Philadelphia
2023,1,84,2565,Philadelphia
2023,1,88,1300,Philadelphia
2023,1,89,1337,Philadelphia
2023,1,90,248,Philadelphia
2023,1,92,143,Philadelphia
2023,1,93,812,Philadelphia
2023,1,94,255,Philadelphia
2023,1,95,271,Philadelphia
2023,1,96,782,Philadelphia
2023,1,97,498,Philadelphia
2023,1,98,478,Philadelphia
2023,1,99,810,Philadelphia
2023,1,D1,2006,Philadelphia
2023,1,D2,2033,Philadelphia
2023,1,103,622,Philadelphia
2023,1,104,1957,Philadelphia
2023,1,105,744,Philadelphia
2023,1,106,726,Philadelphia
2023,1,107,583,Philadelphia
2023,1,108,3371,Philadelphia
2023,1,109,2979,Philadelphia
2023,1,110,1328,Philadelphia
2023,1,111,969,Philadelphia
2023,1,112,581,Philadelphia
2023,1,113,4466,Philadelphia
2023,1,114,1153,Philadelphia
2023,1,115,750,Philadelphia
2023,1,117,1329,Philadelphia
2023,1,118,233,Philadelphia
2023,1,119,438,Philadelphia
2023,1,120,273,Philadelphia
2023,1,123,538,Philadelphia
2023,1,124,1083,Philadelphia
2023,1,125,1073,Philadelphia
2023,1,126,339,Philadelphia
2023,1,127,203,Philadelphia
2023,1,128,261,Philadelphia
2023,1,129,558,Philadelphia
2023,1,130,340,Philadelphia
2023,1,131,439,Philadelphia
2023,1,132,230,Philadelphia
2023,1,133,47,Philadelphia
2023,1,135,443,Philadelphia
2023,1,139,267,Philadelphia
2023,1,150,16,Philadelphia
2023,1,201,44,Philadelphia
2023,1,204,119,Philadelphia
2023,1,206,74,Philadelphia
2023,1,310,241,Philadelphia
2023,1,311,122,Philadelphia
2023,1,47M,819,Philadelphia
2023,1,BLVDDIR,2171,Philadelphia
2023,1,B1 OWL,985,Philadelphia
2023,1,63,10284,Philadelphia
2023,1,71,3118,Philadelphia
2023,1,41,2049,Philadelphia
2023,1,K,5910,Philadelphia
2023,1,51,4467,Philadelphia
2023,1,LUCYGO,763,Philadelphia
2023,1,LUCYGR,461,Philadelphia
2023,1,L1 OWL,1218,Philadelphia
2023,1,82,6413,Philadelphia
2023,1,81,3521,Philadelphia
2023,2,1,2185,Philadelphia
2023,2,2,4093,Philadelphia
2023,2,3,6811,Philadelphia
2023,2,4,5060,Philadelphia
2023,2,5,2422,Philadelphia
2023,2,6,3794,Philadelphia
2023,2,7,3828,Philadelphia
2023,2,8,1273,Philadelphia
2023,2,9,3282,Philadelphia
2023,2,T1,5628,Philadelphia
2023,2,T4,7496,Philadelphia
2023,2,12,1825,Philadelphia
2023,2,T3,6712,Philadelphia
2023,2,14,4184,Philadelphia
2023,2,G1,5505,Philadelphia
2023,2,16,4918,Philadelphia
2023,2,17,6554,Philadelphia
2023,2,18,11854,Philadelphia
2023,2,19,928,Philadelphia
2023,2,20,2907,Philadelphia
2023,2,21,8310,Philadelphia
2023,2,22,3017,Philadelphia
2023,2,23,11931,Philadelphia
2023,2,24,1481,Philadelphia
2023,2,25,3181,Philadelphia
2023,2,26,7633,Philadelphia
2023,2,27,2955,Philadelphia
2023,2,28,1134,Philadelphia
2023,2,29,2889,Philadelphia
2023,2,30,872,Philadelphia
2023,2,31,3443,Philadelphia
2023,2,32,3688,Philadelphia
2023,2,33,8894,Philadelphia
2023,2,T2,6607,Philadelphia
2023,2,35,99,Philadelphia
2023,2,T5,8214,Philadelphia
2023,2,37,2256,Philadelphia
2023,2,38,1918,Philadelphia
2023,2,39,1583,Philadelphia
2023,2,40,5868,Philadelphia
2023,2,42,7761,Philadelphia
2023,2,43,2210,Philadelphia
2023,2,44,2326,Philadelphia
2023,2,45,4106,Philadelphia
2023,2,46,3489,Philadelphia
2023,2,47,12835,Philadelphia
2023,2,48,5743,Philadelphia
2023,2,49,2791,Philadelphia
2023,2,50,1387,Philadelphia
2023,2,52,8496,Philadelphia
2023,2,53,1735,Philadelphia
2023,2,54,5404,Philadelphia
2023,2,55,3040,Philadelphia
2023,2,56,8061,Philadelphia
2023,2,57,7115,Philadelphia
2023,2,58,5559,Philadelphia
2023,2,59,2192,Philadelphia
2023,2,60,8236,Philadelphia
2023,2,61,3089,Philadelphia
2023,2,62,88,Philadelphia
2023,2,64,4491,Philadelphia
2023,2,65,5479,Philadelphia
2023,2,66,5014,Philadelphia
2023,2,67,3330,Philadelphia
2023,2,68,1463,Philadelphia
2023,2,70,5777,Philadelphia
2023,2,73,1571,Philadelphia
2023,2,75,1536,Philadelphia
2023,2,77,623,Philadelphia
2023,2,78,4,Philadelphia
2023,2,79,3605,Philadelphia
2023,2,80,83,Philadelphia
2023,2,84,2390,Philadelphia
2023,2,88,1385,Philadelphia
2023,2,89,1412,Philadelphia
2023,2,90,264,Philadelphia
2023,2,92,169,Philadelphia
2023,2,93,863,Philadelphia
2023,2,94,275,Philadelphia
2023,2,95,299,Philadelphia
2023,2,96,857,Philadelphia
2023,2,97,478,Philadelphia
2023,2,98,510,Philadelphia
2023,2,99,828,Philadelphia
2023,2,D1,2257,Philadelphia
2023,2,D2,2287,Philadelphia
2023,2,103,642,Philadelphia
2023,2,104,2141,Philadelphia
2023,2,105,780,Philadelphia
2023,2,106,799,Philadelphia
2023,2,107,597,Philadelphia
2023,2,108,3549,Philadelphia
2023,2,109,3215,Philadelphia
2023,2,110,1337,Philadelphia
2023,2,111,941,Philadelphia
2023,2,112,670,Philadelphia
2023,2,113,4764,Philadelphia
2023,2,114,1232,Philadelphia
2023,2,115,842,Philadelphia
2023,2,117,1346,Philadelphia
2023,2,118,282,Philadelphia
2023,2,119,453,Philadelphia
2023,2,120,304,Philadelphia
2023,2,123,543,Philadelphia
2023,2,124,1104,Philadelphia
2023,2,125,1069,Philadelphia
2023,2,126,342,Philadelphia
2023,2,127,209,Philadelphia
2023,2,128,278,Philadelphia
2023,2,129,623,Philadelphia
2023,2,130,378,Philadelphia
2023,2,131,451,Philadelphia
2023,2,132,253,Philadelphia
2023,2,133,42,Philadelphia
2023,2,135,482,Philadelphia
2023,2,139,282,Philadelphia
2023,2,150,20,Philadelphia
2023,2,201,52,Philadelphia
2023,2,204,131,Philadelphia
2023,2,206,79,Philadelphia
2023,2,310,237,Philadelphia
2023,2,311,118,Philadelphia
2023,2,47M,801,Philadelphia
2023,2,BLVDDIR,2000,Philadelphia
2023,2,B1 OWL,1154,Philadelphia
2023,2,63,10803,Philadelphia
2023,2,71,3406,Philadelphia
2023,2,41,2170,Philadelphia
2023,2,K,6484,Philadelphia
2023,2,51,4685,Philadelphia
2023,2,LUCYGO,884,Philadelphia
2023,2,LUCYGR,490,Philadelphia
2023,2,L1 OWL,1343,Philadelphia
2023,2,82,6781,Philadelphia
2023,2,81,3767,Philadelphia
2023,3,1,2154,Philadelphia
2023,3,2,4005,Philadelphia
2023,3,3,6709,Philadelphia
2023,3,4,4916,Philadelphia
2023,3,5,2282,Philadelphia
2023,3,6,3627,Philadelphia
2023,3,7,3879,Philadelphia
2023,3,8,1327,Philadelphia
2023,3,9,3382,Philadelphia
2023,3,T1,5107,Philadelphia
2023,3,T4,7037,Philadelphia
2023,3,12,1959,Philadelphia
2023,3,T3,6025,Philadelphia
2023,3,14,4440,Philadelphia
2023,3,G1,4346,Philadelphia
2023,3,16,4631,Philadelphia
2023,3,17,6744,Philadelphia
2023,3,18,11308,Philadelphia
2023,3,19,932,Philadelphia
2023,3,20,2922,Philadelphia
2023,3,21,8561,Philadelphia
2023,3,22,2820,Philadelphia
2023,3,23,11341,Philadelphia
2023,3,24,1494,Philadelphia
2023,3,25,3147,Philadelphia
2023,3,26,7481,Philadelphia
2023,3,27,2996,Philadelphia
2023,3,28,1209,Philadelphia
2023,3,29,3011,Philadelphia
2023,3,30,882,Philadelphia
2023,3,31,3642,Philadelphia
2023,3,32,3623,Philadelphia
2023,3,33,8992,Philadelphia
2023,3,T2,6051,Philadelphia
2023,3,35,97,Philadelphia
2023,3,T5,7055,Philadelphia
2023,3,37,2372,Philadelphia
2023,3,38,1945,Philadelphia
2023,3,39,1497,Philadelphia
2023,3,40,6086,Philadelphia
2023,3,42,7681,Philadelphia
2023,3,43,2095,Philadelphia
2023,3,44,2406,Philadelphia
2023,3,45,4208,Philadelphia
2023,3,46,3679,Philadelphia
2023,3,47,12861,Philadelphia
2023,3,48,5777,Philadelphia
2023,3,49,2789,Philadelphia
2023,3,50,1379,Philadelphia
2023,3,52,8647,Philadelphia
2023,3,53,1612,Philadelphia
2023,3,54,5496,Philadelphia
2023,3,55,3005,Philadelphia
2023,3,56,7899,Philadelphia
2023,3,57,7275,Philadelphia
2023,3,58,5665,Philadelphia
2023,3,59,2536,Philadelphia
2023,3,60,8144,Philadelphia
2023,3,61,2920,Philadelphia
2023,3,62,90,Philadelphia
2023,3,64,4587,Philadelphia
2023,3,65,5470,Philadelphia
2023,3,66,5512,Philadelphia
2023,3,67,3364,Philadelphia
2023,3,68,1439,Philadelphia
2023,3,70,5895,Philadelphia
2023,3,73,1645,Philadelphia
2023,3,75,1546,Philadelphia
2023,3,77,632,Philadelphia
2023,3,78,4,Philadelphia
2023,3,79,3752,Philadelphia
2023,3,80,100,Philadelphia
2023,3,84,2440,Philadelphia
2023,3,88,1465,Philadelphia
2023,3,89,1352,Philadelphia
2023,3,90,250,Philadelphia
2023,3,92,162,Philadelphia
2023,3,93,838,Philadelphia
2023,3,94,283,Philadelphia
2023,3,95,297,Philadelphia
2023,3,96,850,Philadelphia
2023,3,97,468,Philadelphia
2023,3,98,506,Philadelphia
2023,3,99,854,Philadelphia
2023,3,D1,2048,Philadelphia
2023,3,D2,2075,Philadelphia
2023,3,103,643,Philadelphia
2023,3,104,2069,Philadelphia
2023,3,105,744,Philadelphia
2023,3,106,830,Philadelphia
2023,3,107,643,Philadelphia
2023,3,108,3369,Philadelphia
2023,3,109,2978,Philadelphia
2023,3,110,1341,Philadelphia
2023,3,111,969,Philadelphia
2023,3,112,653,Philadelphia
2023,3,113,4622,Philadelphia
2023,3,114,1241,Philadelphia
2023,3,115,803,Philadelphia
2023,3,117,1363,Philadelphia
2023,3,118,270,Philadelphia
2023,3,119,464,Philadelphia
2023,3,120,309,Philadelphia
2023,3,123,576,Philadelphia
2023,3,124,1074,Philadelphia
2023,3,125,1097,Philadelphia
2023,3,126,386,Philadelphia
2023,3,127,201,Philadelphia
2023,3,128,238,Philadelphia
2023,3,129,621,Philadelphia
2023,3,130,357,Philadelphia
2023,3,131,441,Philadelphia
2023,3,132,248,Philadelphia
2023,3,133,40,Philadelphia
2023,3,135,512,Philadelphia
2023,3,139,302,Philadelphia
2023,3,150,29,Philadelphia
2023,3,201,46,Philadelphia
2023,3,204,128,Philadelphia
2023,3,206,80,Philadelphia
2023,3,310,215,Philadelphia
2023,3,311,107,Philadelphia
2023,3,47M,858,Philadelphia
2023,3,BLVDDIR,1982,Philadelphia
2023,3,B1 OWL,1178,Philadelphia
2023,3,63,11205,Philadelphia
2023,3,71,3303,Philadelphia
2023,3,41,2191,Philadelphia
2023,3,K,6280,Philadelphia
2023,3,51,4757,Philadelphia
2023,3,LUCYGO,873,Philadelphia
2023,3,LUCYGR,499,Philadelphia
2023,3,L1 OWL,1322,Philadelphia
2023,3,82,6563,Philadelphia
2023,3,81,3693,Philadelphia
2023,4,1,2082,Philadelphia
2023,4,2,3761,Philadelphia
2023,4,3,6348,Philadelphia
2023,4,4,5126,Philadelphia
2023,4,5,2142,Philadelphia
2023,4,6,3594,Philadelphia
2023,4,7,4023,Philadelphia
2023,4,8,1221,Philadelphia
2023,4,9,3288,Philadelphia
2023,4,T1,4794,Philadelphia
2023,4,T4,6299,Philadelphia
2023,4,12,1892,Philadelphia
2023,4,T3,6457,Philadelphia
2023,4,14,4347,Philadelphia
2023,4,G1,4080,Philadelphia
2023,4,16,4872,Philadelphia
2023,4,17,6563,Philadelphia
2023,4,18,10573,Philadelphia
2023,4,19,882,Philadelphia
2023,4,20,2868,Philadelphia
2023,4,21,8951,Philadelphia
2023,4,22,2907,Philadelphia
2023,4,23,11786,Philadelphia
2023,4,24,1355,Philadelphia
2023,4,25,3084,Philadelphia
2023,4,26,7189,Philadelphia
2023,4,27,2816,Philadelphia
2023,4,28,1060,Philadelphia
2023,4,29,2782,Philadelphia
2023,4,30,917,Philadelphia
2023,4,31,3527,Philadelphia
2023,4,32,3539,Philadelphia
2023,4,33,8820,Philadelphia
2023,4,T2,5944,Philadelphia
2023,4,35,82,Philadelphia
2023,4,T5,6982,Philadelphia
2023,4,37,2290,Philadelphia
2023,4,38,2026,Philadelphia
2023,4,39,1468,Philadelphia
2023,4,40,6054,Philadelphia
2023,4,42,7869,Philadelphia
2023,4,43,2148,Philadelphia
2023,4,44,2431,Philadelphia
2023,4,45,4261,Philadelphia
2023,4,46,3588,Philadelphia
2023,4,47,12806,Philadelphia
2023,4,48,5800,Philadelphia
2023,4,49,2845,Philadelphia
2023,4,50,1421,Philadelphia
2023,4,52,8346,Philadelphia
2023,4,53,1571,Philadelphia
2023,4,54,5355,Philadelphia
2023,4,55,3110,Philadelphia
2023,4,56,7714,Philadelphia
2023,4,57,6989,Philadelphia
2023,4,58,5363,Philadelphia
2023,4,59,2513,Philadelphia
2023,4,60,7978,Philadelphia
2023,4,61,2904,Philadelphia
2023,4,62,111,Philadelphia
2023,4,64,4057,Philadelphia
2023,4,65,5600,Philadelphia
2023,4,66,5450,Philadelphia
2023,4,67,2936,Philadelphia
2023,4,68,1527,Philadelphia
2023,4,70,5396,Philadelphia
2023,4,73,1624,Philadelphia
